"","lake_name","core_number","sample_ID","sample_range","depth_top","depth_bottom","depth_plot","d13C","percent.C","d15N","percent.N","C:N","fuco_nmol_gTC","allo_nmol_gTC","diato_nmol_gTC","lutein_nmol_gTC","cantha_nmol_gTC","chl_b_nmol_gTC","chl_a_nmol_gTC","chl_ap_nmol_gTC","echine_nmol_gTC","phaeo_b_nmol_gTC","pheo_a_nmol_gTC","b_car_nmol_gTC","chla_pheoa","chlb_pheob","all_chl","PI","AD_ratio","master_chl","perc_chlb","perc_diatox","year_CE_top","year_CE_plot","year_CE_bottom","duration"
"115","Turkey Creek Lake",2,"TRK2_060","29.5-30",29.5,30,29.75,-28.6800592994861,7.25968937460739,1.48127640268052,0.649396201346849,11.1791374195765,0,305.307973203825,289.983007698137,504.205592135977,0,65.042705197934,326.812122793023,73.7550822979484,41.3636626062653,1072.18684669582,568.206021779647,467.316314307344,895.01814457267,1137.22955189375,968.773226870619,0.575164835053018,1.05284780521223,0.228600353787521,1.88696846847501,0.323996792083573,NA,NA,NA,NA
"116","Turkey Creek Lake",2,"TRK2_062","30.5-31",30.5,31,30.75,-28.5673501658424,6.36494341650672,1.65582402052504,0.581915324132156,10.937920265288,0,176.392278962091,177.383447654083,358.015891654757,0,100.478784342117,274.375724742705,69.1260783363457,17.5873484964792,606.766240078702,751.793064509385,335.164937609641,1026.16878925209,707.245024420818,1095.29486758844,0.364961766336273,0.994412281951334,0.262561005084313,0.807092095847776,0.172859913020125,NA,NA,NA,NA
"117","Turkey Creek Lake",2,"TRK2_064","31.5-32",31.5,32,31.75,-28.7785003838691,6.77166563603156,1.5467340582966,0.624094298360551,10.8503885611841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Turkey Creek Lake",2,"TRK2_066","32.5-33",32.5,33,32.75,-28.2646312149217,7.0632652196094,1.55885218742041,0.615075261443418,11.4835787786909,0,209.144855208102,188.858031377778,327.174646721221,0,59.4813905350236,289.781553518325,82.3891262910069,23.4047869587059,869.106142559339,699.623347339471,363.892126972914,989.404900857796,928.587533094363,1071.7940271488,0.414196516769068,1.10741838026334,0.211531104203356,1.24224862687098,0.190880428441421,NA,NA,NA,NA
"119","Turkey Creek Lake",2,"TRK2_068","33.5-34",33.5,34,33.75,-28.7614602859888,8.07211127318451,1.33663153460257,0.692039900566847,11.6642281269804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Turkey Creek Lake",2,"TRK2_070","34.5-35",34.5,35,34.75,-28.9154052529458,7.58644367346367,1.5355764636017,0.654196459706685,11.5965831989753,0,216.652053115238,184.985709409704,378.216411638496,0,60.7912517641289,275.305302261904,72.2036068565221,17.443787607541,1400.48192665798,730.077731596421,414.892664334992,1005.38303385832,1461.2731784221,1077.58664071485,0.377090397840117,1.1711826486845,0.152579516532436,1.9182641327734,0.183995256713047,NA,NA,NA,NA
"121","Turkey Creek Lake",2,"TRK2_072","35.5-36",35.5,36,35.75,-29.3097913159427,7.6657441152392,1.40136110060591,0.674247262223486,11.3693366584236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Turkey Creek Lake",2,"TRK2_074","36.5-37",36.5,37,36.75,-27.1896503147668,5.28709970508128,2.41760700134013,0.489108810029795,10.8096595208727,0,127.245336826211,113.892862562275,207.777203176076,0,55.3687590309473,149.607279961401,33.5722688721577,13.6006112579277,810.318071628497,805.355195961222,236.656320487653,954.962475922623,865.686830659444,988.53474479478,0.185765586056521,1.11723714694268,0.124284731691367,1.00616234388524,0.119264228107224,NA,NA,NA,NA
"123","Turkey Creek Lake",2,"TRK2_076","37.5-38",37.5,38,37.75,-28.4773868939575,7.7581897922092,1.59304055631043,0.679718711365497,11.4138240752909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Turkey Creek Lake",2,"TRK2_078","38.5-39",38.5,39,38.75,-29.6384862818698,6.6955852952586,1.63621579865927,0.604884577822149,11.0691949187491,0,179.538509797292,148.797234133605,298.708632032255,0,121.16388806483,245.229700723661,55.1738930605439,12.9597492215781,1498.60583847314,684.319029263045,347.483298846189,929.548729986706,1619.76972653797,984.72262304725,0.358355811013692,1.20659843472684,0.163707516042795,2.18992279096347,0.160074700049058,NA,NA,NA,NA
"125","Turkey Creek Lake",2,"TRK2_080","39.5-40",39.5,40,39.75,-28.8303537695406,6.74331280567642,1.56501454214756,0.560491961136137,12.0310606989037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Turkey Creek Lake",2,"TRK2_082","40.5-41",40.5,41,40.75,-29.2556236534538,7.48443614840748,1.35075026319247,0.677833858081181,11.0416971049432,0,155.101729257177,49.9851041729785,18.0652041568099,0,26.039949207379,205.864929477663,32.4010760928308,22.2489059197932,813.414972247909,1012.2188680605,345.381907743639,1218.08379753816,839.454921455288,1250.484873631,0.20337985782869,3.10295900795629,0.124811905652564,0.803595939489334,0.0410358501393763,NA,NA,NA,NA
"127","Turkey Creek Lake",2,"TRK2_002","0.5-1",0.5,1,0.75,-27.2037534451108,7.80834684666419,0.15399955697329,0.739094261542252,10.5647510107448,65.1621520669063,808.353842828977,115.749728193575,293.027412311161,0,698.874781411771,1236.96594543981,219.547572787743,96.1097182160242,565.230540141045,143.089382592206,677.87453540607,1380.05532803201,1264.10532155282,1599.60290081976,8.64470810503854,6.98363491167009,2.08633316308231,3.95019204011739,0.0838732519214552,2023.48977166102,2022.35947317202,2021.26713287866,2.22263878236231
